PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,Spa,VRDeck,Name,HomePlanet_Europa,HomePlanet_Mars
2592_02,False,D/75/P,TRAPPIST-1e,0.22784810126582278,False,0.07691770782438752,0.0,0.0,Cindee Flé,False,True
2593_01,False,G/421/P,TRAPPIST-1e,0.35443037974683544,False,0.056117819501640256,0.0,0.002569096258235611,Terta Villenson,False,False
2594_01,True,B/98/S,TRAPPIST-1e,0.43037974683544306,False,0.0,0.0,0.0,Neutrix Cisorter,True,False
2595_01,False,F/533/P,55 Cancri e,0.0,False,0.0,0.0,0.0,Lies Cakie,False,True
2595_02,False,F/533/P,TRAPPIST-1e,0.05063291139240506,False,0.0,0.0,0.0,Ban Cakie,False,True
2595_03,False,D/76/P,TRAPPIST-1e,0.35443037974683544,False,0.0654707894185803,0.002365226704748304,0.00016574814569262006,Res Fle,False,True
2595_04,False,F/533/P,TRAPPIST-1e,0.10126582278481013,False,0.0,0.0,0.0,Treynx Fle,False,True
2596_01,False,D/77/P,TRAPPIST-1e,0.25316455696202533,False,0.0041180986947721085,0.07394680471260265,0.0,Pon Stpie,False,True
2596_02,True,F/534/P,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.0,Carde Kniva,False,True
2597_01,True,F/500/S,TRAPPIST-1e,0.31645569620253167,False,0.0,0.0,0.0,Want Jamai,False,True
2597_02,False,F/500/S,55 Cancri e,0.3924050632911392,False,0.06944929154742793,0.0,0.028467244022707495,Pikes Jamai,False,False
2598_01,False,F/535/P,TRAPPIST-1e,0.46835443037974683,False,0.0018845536399804564,0.0,0.05461401400571831,Babix Scake,False,True
2599_01,True,G/734/S,TRAPPIST-1e,0.26582278481012656,False,0.0,0.0,0.0,Hery Bardinard,False,False
2601_01,True,F/536/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,Ries Jamai,False,True
2602_01,True,E/158/P,TRAPPIST-1e,0.43037974683544306,False,0.0,0.0,0.0,Oakes Seche,False,True
2602_02,False,E/158/P,55 Cancri e,0.0,False,0.0,0.0,0.0,Aptal Chnik,False,True
2602_03,True,E/158/P,TRAPPIST-1e,0.31645569620253167,False,0.0,0.0,0.0,Unch Seche,False,True
2605_01,True,D/88/S,55 Cancri e,0.5443037974683544,False,0.0,0.0,0.0,Vere Cone,False,True
2606_01,False,F/537/P,TRAPPIST-1e,0.3649105122463968,False,0.06281845466601521,0.0,4.1437036423155016e-05,Garion Dawsoncis,False,False
2606_02,False,F/537/P,TRAPPIST-1e,0.569620253164557,False,0.0006979828296223913,0.003257765083898608,0.012632279090839752,Claura Dawsoncis,False,False
2607_01,True,B/99/S,TRAPPIST-1e,0.7974683544303798,False,0.0,0.0,0.0,Homamin Brakepined,True,False
2607_02,True,B/99/S,TRAPPIST-1e,0.21518987341772153,False,0.0,0.0,0.0,Zedark Brakepined,True,False
2607_03,False,B/99/S,55 Cancri e,0.4430379746835443,False,0.0,0.019858978936094254,0.022085940413541623,Hekaron Brakepined,True,False
2607_04,False,B/99/S,TRAPPIST-1e,0.1518987341772152,False,0.0,0.0,0.0,Ainoxa Plattering,True,False
2609_01,True,G/416/S,PSO J318.5-22,0.3649105122463968,False,0.0,0.0,0.0,Vana Hopez,False,False
2616_01,False,F/541/P,TRAPPIST-1e,0.21518987341772153,False,0.0,0.0,0.009033273940247794,Gracia Gallard,False,False
2617_01,False,G/424/P,PSO J318.5-22,0.4050632911392405,False,0.0041180986947721085,0.0,0.0,Yolas Peckerson,False,False
2618_01,True,E/159/P,TRAPPIST-1e,0.2911392405063291,False,0.0,0.0,0.0,Rassias Freednal,False,False
2619_01,False,F/504/S,55 Cancri e,0.21518987341772153,False,0.13959656592447825,0.0,0.0,Elaney Chanan,False,False
2622_01,False,F/505/S,55 Cancri e,0.43037974683544306,False,0.03434075521742165,0.0024544805426633346,0.0,Tera Coley,False,False
2624_01,False,F/542/P,TRAPPIST-1e,0.18987341772151897,False,0.0,0.00013388075687254553,0.012632279090839752,Annard Armstromez,False,False
2625_01,True,G/426/P,TRAPPIST-1e,0.17721518987341772,False,0.0,0.0,0.0,Paulie Stanleyd,False,False
2625_02,False,E/160/P,TRAPPIST-1e,0.27848101265822783,False,0.0,0.0,0.05585712509841296,Karlie Stanleyd,False,False
2626_01,False,F/543/P,TRAPPIST-1e,0.24050632911392406,False,0.016193201647239478,0.0,0.00020718518211577507,Tarah Barks,False,False
2627_01,False,F/544/P,PSO J318.5-22,0.5063291139240507,False,0.0,0.02026062120671189,4.1437036423155016e-05,Idave Kerristicey,False,False
2628_01,True,A/21/P,55 Cancri e,0.31645569620253167,False,0.0,0.0,0.0,Graviph Amoutake,True,False
2628_02,False,A/21/P,55 Cancri e,0.6455696202531646,False,0.0,0.09304712602641914,0.0027762814403513862,Sadlam Amoutake,True,False
2629_01,False,G/427/P,TRAPPIST-1e,0.27848101265822783,False,0.006351643749563761,0.000758657622277758,0.028715866241246425,Sethew Lardsonald,False,False
2631_01,True,F/545/P,55 Cancri e,0.6329113924050633,False,0.0,0.0,0.0,Sealfs Queke,False,True
2633_01,False,G/428/P,55 Cancri e,0.3291139240506329,False,0.0,0.0,0.012632279090839752,Herina Popez,False,False
2634_01,True,F/508/S,TRAPPIST-1e,0.49367088607594933,False,0.0,0.0,0.012632279090839752,Apies Pine,False,True
2635_01,False,D/78/P,TRAPPIST-1e,0.22784810126582278,False,0.13031339429050046,0.003213138164941093,0.012632279090839752,Oafron Babre,False,True
2636_01,False,G/419/S,TRAPPIST-1e,0.27848101265822783,False,0.015682809903064355,0.029944662620492682,0.012632279090839752,Idave Owerson,False,False
2638_01,False,E/181/S,TRAPPIST-1e,0.3291139240506329,False,0.0,0.03387183148875402,0.0,Gerry Mondsey,False,False
2640_01,False,F/510/S,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0,0.04355032528073592,Helean Wagnerray,False,False
2641_01,True,G/420/S,PSO J318.5-22,0.20253164556962025,False,0.0,0.0,0.0,Kendre Merkins,False,False
2642_01,False,G/430/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.03285956988356193,Violan Popez,False,False
2643_01,False,F/511/S,PSO J318.5-22,0.43037974683544306,False,0.008515390521393173,0.032979293109603715,0.0,Terta Chasey,False,False
2645_01,False,C/95/S,TRAPPIST-1e,0.6962025316455696,False,0.0,0.00013388075687254553,0.05527700658848879,Alrais Fordulgaug,True,False
2645_02,False,C/95/S,TRAPPIST-1e,0.5316455696202531,False,0.00020939484888671738,0.4846483398786148,0.10624456138896946,Tach Improus,True,False
2645_03,True,C/95/S,TRAPPIST-1e,0.17721518987341772,False,0.0,0.0,0.0,Mariton Improus,True,False
2645_04,False,C/95/S,55 Cancri e,0.35443037974683544,False,0.0,0.037441985005355234,0.08921393941905274,Meratz Improus,True,False
2645_05,True,C/95/S,55 Cancri e,0.3291139240506329,False,0.0,0.0,0.0,Mesonon Improus,True,False
2646_01,False,B/80/P,55 Cancri e,0.4177215189873418,False,0.0,0.0317743662977508,0.2917581734554345,Hallah Roureed,True,False
2647_01,False,F/547/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.028382720456979652,0.002817718476774541,Janney Johnsby,False,False
2648_01,False,G/421/S,TRAPPIST-1e,0.2911392405063291,False,0.03420115865149717,0.00026776151374509105,0.0,Allena Sullones,False,False
2649_01,False,D/79/P,TRAPPIST-1e,0.20253164556962025,False,0.0032107210162629998,0.0,0.028052873658475946,Swoass Giba,False,True
2650_01,True,G/431/P,TRAPPIST-1e,0.45569620253164556,False,0.0,0.0,0.0,Artis Casonston,False,False
2651_01,True,B/100/S,55 Cancri e,0.5569620253164557,False,0.0,0.0,0.0,Sarid Geakerat,True,False
2652_01,False,F/513/S,TRAPPIST-1e,0.27848101265822783,False,0.0,0.0,0.0013259851655409605,Wally Davispinoz,False,False
2655_01,True,G/422/S,TRAPPIST-1e,0.37974683544303794,False,0.0,0.0,0.0,Benny Ballocks,False,False
2657_01,False,F/514/S,TRAPPIST-1e,0.25316455696202533,False,0.0,0.030614066404855412,4.1437036423155016e-05,Ricard Gainney,False,False
2658_01,False,F/549/P,TRAPPIST-1e,0.26582278481012656,False,0.025546171564179522,0.005890753302392003,0.0,Craine Gentledges,False,False
2659_01,False,E/182/S,TRAPPIST-1e,0.17721518987341772,False,0.015682809903064355,0.0,0.0,Luse Gelie,False,True
2660_01,False,F/550/P,TRAPPIST-1e,0.34177215189873417,False,0.0,8.925383791503035e-05,0.05034599925413334,Chael Avidson,False,False
2661_01,False,F/515/S,TRAPPIST-1e,0.24050632911392406,False,6.979828296223913e-05,0.03347018921813638,0.00012431110926946505,Leene Vandan,False,False
2661_02,True,G/423/S,TRAPPIST-1e,0.26582278481012656,False,0.0,0.0,0.0,Bara Vandan,False,False
2662_01,False,F/551/P,55 Cancri e,0.3649105122463968,False,0.12019264326097578,0.0,0.0,Gies Ban,False,True
2663_01,False,F/552/P,55 Cancri e,0.16455696202531644,False,0.0,0.0001785076758300607,0.03360543653917872,Penne Douglasen,False,False
2664_01,True,E/183/S,PSO J318.5-22,0.8987341772151899,False,0.0,0.0,0.0,Kris Swin,False,True
2666_01,True,E/184/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,Rank Curle,False,True
2666_02,False,E/184/S,55 Cancri e,0.22784810126582278,False,0.13080198227123613,0.0,0.0,All Curle,False,True
2668_01,False,F/516/S,55 Cancri e,0.2911392405063291,False,0.0020241502059049348,0.12665119600142807,0.0,Jacki Ingston,False,False
2668_02,False,G/424/S,55 Cancri e,0.43037974683544306,False,0.0,0.0038825419493038202,0.009779140595864584,Adamie Ingston,False,False
2670_01,False,G/432/P,TRAPPIST-1e,0.25316455696202533,False,0.0002791931318489565,0.0006694037843627276,0.0,Glenna Leodger,False,False
2671_01,False,F/554/P,55 Cancri e,0.21518987341772153,False,0.0,0.0024991074616208496,0.02933742178759375,Anae Oconley,False,False
2672_01,False,F/555/P,PSO J318.5-22,0.26582278481012656,False,0.06770433447337196,0.0003570153516601214,0.003563585132391331,Lillia Waltonson,False,False
2675_01,False,C/97/S,TRAPPIST-1e,0.4177215189873418,False,0.0,0.0,0.05946214726722745,Rassias Iniouser,True,False
2676_01,False,B/81/P,55 Cancri e,0.43037974683544306,False,0.24785370279891114,0.004016422706176366,0.0,Halsham Noxiong,True,False
2677_01,False,D/90/S,TRAPPIST-1e,0.6455696202531646,False,0.0,0.061004998214923244,0.027721377367090707,Eleon Scerodbox,True,False
2678_01,False,F/517/S,TRAPPIST-1e,0.26582278481012656,False,0.0,0.00044626918957515175,0.0,Gera Sosanturney,False,False
2679_01,True,G/426/S,TRAPPIST-1e,0.3649105122463968,False,0.0,0.0,0.0,Paulas Boltond,False,False
2682_01,False,G/434/P,TRAPPIST-1e,0.3924050632911392,False,0.061422489006770435,0.0003570153516601214,0.0,Berty Whiters,False,False
2683_01,False,A/32/S,TRAPPIST-1e,0.45569620253164556,False,0.00013959656592447826,0.0001785076758300607,0.0,Zaninon Parbage,True,False
2684_01,False,B/83/P,TRAPPIST-1e,0.49367088607594933,False,0.0,0.5894323455908604,0.06277711018107984,Navior Ranaly,True,False
2685_01,False,G/435/P,TRAPPIST-1e,0.3291139240506329,False,0.06184127870454387,0.0,0.0008701777648862553,Lilly Webstephrey,False,False
2687_01,False,F/556/P,TRAPPIST-1e,0.6455696202531646,False,0.0,0.0019189575151731526,0.0,Carry Kimons,False,False
2688_01,False,F/557/P,TRAPPIST-1e,0.3037974683544304,False,0.0009073776785091087,0.0,0.024489288526084615,Eriky Willy,False,False
2690_01,False,E/185/S,55 Cancri e,0.34177215189873417,False,0.023661617924199064,0.007140307033202428,0.0,Eduana Stannondez,False,False
2691_01,False,F/558/P,TRAPPIST-1e,0.3924050632911392,False,0.0,0.024946447697250983,0.0,Gracey Coxterez,False,False
2692_01,False,G/734/S,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.028798740314092738,Samie Weberts,False,False
2693_01,False,A/22/P,TRAPPIST-1e,0.7215189873417721,False,0.0,0.003213138164941093,0.05772179173745494,Krab Pentical,True,False
2693_02,False,A/22/P,55 Cancri e,0.45569620253164556,True,0.0007677811125846304,0.009371652981078187,0.07852318402187876,Jabbab Geousty,True,False
2693_03,False,A/22/P,TRAPPIST-1e,0.6962025316455696,False,0.0,0.011736879685826491,0.08386856172046575,Castram Geousty,True,False
2693_04,True,A/22/P,55 Cancri e,0.3649105122463968,False,0.0,0.0,0.0,Mirfark Geousty,True,False
2695_01,False,E/186/S,TRAPPIST-1e,0.22784810126582278,False,0.06609897396524045,0.0001785076758300607,0.0,Honey Stike,False,True
2697_01,False,D/91/S,TRAPPIST-1e,0.34177215189873417,False,0.13212814964751868,0.0,0.0,Pank Pimne,False,True
2698_01,False,C/94/P,TRAPPIST-1e,0.6329113924050633,False,0.0,0.006827918600499821,0.07255625077694443,Shelik Sofraten,True,False
2700_01,False,F/520/S,TRAPPIST-1e,0.3037974683544304,False,0.003140922733300761,0.0,0.02196162930427216,Daven Perkings,False,False
2701_01,True,G/428/S,PSO J318.5-22,0.25316455696202533,False,0.0,0.0,0.0,Cliney Thorney,False,False
2702_01,True,G/437/P,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,Mollen Garnettiz,False,False
2703_01,False,G/429/S,TRAPPIST-1e,0.22784810126582278,False,0.0,0.0,0.00041437036423155015,Rena Ashipeck,False,False
2704_01,False,F/521/S,TRAPPIST-1e,0.5569620253164557,False,0.08222237732951769,0.0,0.0,Alfrey Shieldson,False,False
2706_01,True,B/102/S,55 Cancri e,0.34177215189873417,False,0.0,0.0,0.0,Alchium Ressighty,True,False
2707_01,False,B/103/S,TRAPPIST-1e,0.7341772151898734,False,0.07768548893697215,0.008657622277757944,0.02113288857580906,Ziba Belstrut,True,False
2707_02,True,B/103/S,PSO J318.5-22,0.3670886075949367,False,0.0,0.0,0.0,Misa Belstrut,True,False
2708_01,False,F/522/S,PSO J318.5-22,0.2911392405063291,False,0.00020939484888671738,0.0,0.0004972444370778602,Pattin Cardner,False,False
2709_01,True,F/523/S,TRAPPIST-1e,0.0379746835443038,False,0.0,0.0,0.0,Pies Welto,False,True
2709_02,False,F/523/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,Relix Welto,False,True
2709_03,False,F/523/S,TRAPPIST-1e,0.4177215189873418,False,0.025197180149368326,0.07238486254908962,0.0,Rana Welto,False,True
2709_04,False,F/523/S,TRAPPIST-1e,0.1518987341772152,False,0.0,0.0,0.0,Worms Ble,False,True
2712_01,True,B/105/S,TRAPPIST-1e,0.5569620253164557,False,0.0,0.0,0.0,Mothab Doorge,True,False
2713_01,True,G/438/P,TRAPPIST-1e,0.25316455696202533,False,0.0,0.0,0.0,Tarah Cleachrand,False,False
2714_01,False,F/561/P,55 Cancri e,0.7468354430379747,False,0.018775738116842324,0.0,0.0004972444370778602,Maryn Mcintons,False,False
2717_01,False,G/431/S,TRAPPIST-1e,0.22784810126582278,False,0.009073776785091086,0.008523741520885399,0.022956118178427878,Francy Mayder,False,False
2718_01,True,B/106/S,TRAPPIST-1e,0.9113924050632911,False,0.0,0.0,0.0,Quarkab Supred,True,False
2720_01,False,G/439/P,PSO J318.5-22,0.2911392405063291,False,0.011935506386542892,0.0013388075687254552,0.04081548087680769,Felice Beckeey,False,False
2720_02,False,G/439/P,TRAPPIST-1e,0.13924050632911392,False,0.0,0.0,0.0,Rancy Beckeey,False,False
2720_03,True,G/439/P,TRAPPIST-1e,0.012658227848101266,False,0.0,0.0,0.0,Noria Beckeey,False,False
2721_01,False,F/563/P,PSO J318.5-22,0.31645569620253167,False,0.0014657639422070217,0.0,0.00016574814569262006,Jodia Rigginson,False,False
2722_01,True,D/93/S,55 Cancri e,0.31645569620253167,False,0.0,0.0,0.0,Frunch Sutte,False,True
2723_01,True,C/99/S,TRAPPIST-1e,0.3037974683544304,False,0.0,0.0,0.0,Bosonan Boderbint,True,False
2723_02,False,C/99/S,TRAPPIST-1e,0.6835443037974683,False,0.0,0.0,0.037873451290763686,Dabiton Boderbint,True,False
2724_01,True,F/564/P,55 Cancri e,0.21518987341772153,False,0.0,0.0,0.0,Swack Merte,False,True
2724_02,False,F/564/P,TRAPPIST-1e,0.6075949367088608,False,0.08375793955468695,0.0021420921099607284,0.0,Manth Merte,False,True
2725_01,False,F/565/P,TRAPPIST-1e,0.5063291139240507,False,0.0,0.012138521956444128,0.0,Helle Bucknersony,False,False
2726_01,True,G/440/P,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,Kimmie Leson,False,False
2727_01,False,F/525/S,TRAPPIST-1e,0.4050632911392405,False,0.0,0.034987504462691894,0.002610533294658766,Stany Hoopez,False,False
2729_01,True,G/432/S,TRAPPIST-1e,0.18987341772151897,False,0.0,0.0,0.0,Jodip Burchrison,False,False
2730_01,True,G/433/S,TRAPPIST-1e,0.6582278481012658,False,0.0,0.0,0.0,Royce Douglasen,False,False
2730_02,False,F/527/S,TRAPPIST-1e,0.20253164556962025,False,0.0,0.0747054623348804,0.005469688807856462,Candra Douglasen,False,False
2730_03,True,G/433/S,TRAPPIST-1e,0.20253164556962025,False,0.0,0.0,0.0,Elancy Douglasen,False,False
2732_01,True,G/435/S,55 Cancri e,0.20253164556962025,False,0.0,0.0,0.0,Molley Hurles,False,False
2732_02,False,G/435/S,55 Cancri e,0.0759493670886076,False,0.0,0.0,0.0,Jilly Hurles,False,False
2734_01,False,F/567/P,TRAPPIST-1e,0.12658227848101267,False,0.0,0.0,0.0,Eggies Wate,False,True
2736_01,False,D/81/P,TRAPPIST-1e,0.34177215189873417,True,0.11928526558246667,0.0,0.0,Mark Prity,False,True
2737_01,False,C/100/S,55 Cancri e,0.569620253164557,False,0.0,0.012540164227061765,0.05208635478390586,Naschab Forous,True,False
2737_02,False,C/100/S,TRAPPIST-1e,0.3291139240506329,False,0.16618971173309136,0.0,0.10848216135581983,Giedia Arterate,True,False
2738_01,False,E/187/S,TRAPPIST-1e,0.3670886075949367,False,0.07321839882738884,0.0,0.0,Tyog Ses,False,True
2739_01,True,G/442/P,PSO J318.5-22,0.4810126582278481,False,0.0,0.013885165026255942,0.0,Heryle Daughessey,False,False
2740_01,False,E/163/P,TRAPPIST-1e,0.24050632911392406,False,6.979828296223913e-05,0.011335237415208855,0.004433762897277586,Garry Leetersoney,False,False
2741_01,False,E/164/P,TRAPPIST-1e,0.5443037974683544,False,0.03287499127521463,8.925383791503035e-05,0.02867442920482327,Jackix Cake,False,True
2743_01,False,F/528/S,TRAPPIST-1e,0.18987341772151897,False,0.05206951908983039,0.0,0.0004558074006547052,Nelle Gregordy,False,False
2745_01,False,F/568/P,TRAPPIST-1e,0.3924050632911392,False,0.10546520555594333,0.0,0.0,Libers Pre,False,True
2746_01,False,F/569/P,TRAPPIST-1e,0.6582278481012658,False,0.05290709848537726,0.00022313459478757588,0.0,Apix Wala,False,True
2747_01,False,F/570/P,TRAPPIST-1e,0.620253164556962,False,0.0,0.0,0.0,Stisps Chrie,False,True
2748_01,False,F/529/S,55 Cancri e,0.3670886075949367,False,0.009981154463600195,0.0,0.0,Kimmie Mickersones,False,False
2750_01,False,F/571/P,TRAPPIST-1e,0.22784810126582278,False,0.041878969777343476,0.007988218493395217,0.0004558074006547052,Timmie Daviddley,False,False
2751_01,True,F/530/S,TRAPPIST-1e,0.5189873417721519,False,0.0,0.0,0.0,Permit Must,False,True
2752_01,False,G/444/P,TRAPPIST-1e,0.11392405063291139,False,0.0,0.0,0.0,Jarena Ballocks,False,False
2752_02,True,G/444/P,PSO J318.5-22,0.3649105122463968,False,0.0,0.0,0.0,Ollip Ballocks,False,False
2752_03,False,E/165/P,TRAPPIST-1e,0.7341772151898734,False,0.0,0.0338272045697965,0.0,Thel Ballocks,False,False
2753_01,False,E/188/S,PSO J318.5-22,0.49367088607594933,False,0.0,0.0,0.0375833920358016,Wandy Summington,False,False
2754_01,False,E/166/P,TRAPPIST-1e,0.16455696202531644,False,0.06358623577859984,0.003302392002856123,0.0,Heidie Santry,False,False
2755_01,True,B/85/P,55 Cancri e,0.45569620253164556,False,0.0,0.0,0.0,Beneba Glousspidy,True,False
2756_01,False,F/572/P,55 Cancri e,0.2911392405063291,False,0.0176589655894465,0.039628704034273474,0.0,Guink Corte,False,True
2758_01,True,G/446/P,PSO J318.5-22,0.3037974683544304,False,0.015682809903064355,0.0,0.0,Dennya Fielson,False,False
2759_01,False,E/167/P,TRAPPIST-1e,0.4177215189873418,False,0.0,0.0006247768654052124,0.033563999502755563,Iree Kimons,False,False
2760_01,False,G/438/S,TRAPPIST-1e,0.22784810126582278,False,0.0,0.0,0.0,Matty Rigginsen,False,False
2760_02,True,G/438/S,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,Alraium Disivering,False,False
2760_03,True,G/438/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,Chery Rigginsen,False,False
2762_01,False,G/439/S,TRAPPIST-1e,0.45569620253164556,False,0.04362392685139946,0.0,0.0,Bobina Leonzaley,False,False
2762_02,False,G/439/S,55 Cancri e,0.18987341772151897,False,0.017728763872408737,0.008032845412352732,0.0,Paulah Leonzaley,False,False
2763_01,False,E/168/P,TRAPPIST-1e,0.3924050632911392,False,0.006351643749563761,0.0,0.0004972444370778602,Sony Reynoldez,False,False
2764_01,False,E/189/S,TRAPPIST-1e,0.5316455696202531,False,0.0,0.007408068546947519,0.050097377035594415,Racily Reyervaney,False,False
2765_01,False,F/532/S,TRAPPIST-1e,0.34177215189873417,False,0.10483702100928317,0.0,0.0,Callix Curie,False,True
2768_01,False,F/533/S,TRAPPIST-1e,0.45569620253164556,False,0.008585188804355413,0.0003123884327026062,0.0,Herina Cartz,False,False
2768_02,False,G/442/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,Raceky Cartz,False,False
2768_03,True,G/442/S,TRAPPIST-1e,0.0379746835443038,False,0.0,0.0,0.0,Doryn Cartz,False,False
2769_01,False,F/573/P,PSO J318.5-22,0.27848101265822783,False,0.0,0.0,0.012632279090839752,Lindy Fishopper,False,False
2770_01,False,G/443/S,TRAPPIST-1e,0.7088607594936709,False,0.0,0.004284184219921457,0.0,Oraine Gainebergan,False,False
2772_01,False,G/444/S,TRAPPIST-1e,0.2911392405063291,False,0.0,0.03378257765083899,0.0,Patoya Meyersones,False,False
2773_01,False,D/94/S,TRAPPIST-1e,0.31645569620253167,False,0.021916660850143085,0.004105676544091396,0.0,Whark Teake,False,True
2774_01,False,F/575/P,TRAPPIST-1e,0.3670886075949367,False,0.00020939484888671738,0.0,0.028881614386939047,Coreen Bushins,False,False
2774_02,False,F/575/P,TRAPPIST-1e,0.21518987341772153,False,0.0,0.0,0.0,Crisey Mcbriddley,False,False
2774_03,False,F/575/P,TRAPPIST-1e,0.16455696202531644,False,0.02875689258044252,0.0,0.022831807069158414,Aleroy Bushins,False,False
2778_01,False,D/82/P,TRAPPIST-1e,0.4430379746835443,False,0.16060584909611222,0.013885165026255942,0.0,Gorice Fisty,False,True
2778_02,True,F/576/P,55 Cancri e,0.6708860759493671,False,0.015682809903064355,0.0,0.0,Yogal Fisty,False,True
2780_01,False,F/578/P,TRAPPIST-1e,0.3037974683544304,False,0.0009771759614713477,0.0,0.0,Eilace Chanan,False,False
2781_01,True,G/447/P,TRAPPIST-1e,0.4810126582278481,False,0.0,0.0,0.0,Marice Williotters,False,False
2783_01,True,D/83/P,55 Cancri e,0.26582278481012656,False,0.0,0.0,0.0,Alteron Emetillove,True,False
2783_02,False,D/83/P,55 Cancri e,0.3670886075949367,False,0.00013959656592447826,0.12781149589432347,0.006422740645589027,Gatrin Emetillove,True,False
2784_01,False,G/448/P,TRAPPIST-1e,0.5822784810126582,False,0.0,0.0023205997857907892,0.0003314962913852401,Monard Walterson,False,False
2785_01,True,C/102/S,TRAPPIST-1e,0.7341772151898734,False,0.015682809903064355,0.0,0.0,Wasaleh Clindy,True,False
2786_01,False,E/190/S,PSO J318.5-22,0.6708860759493671,False,0.0,0.008702249196715459,0.020428458956615422,Luise Franankson,False,False
2787_01,False,F/535/S,55 Cancri e,0.26582278481012656,False,0.0009073776785091087,0.002856122813280971,4.1437036423155016e-05,Stelly Salez,False,False
2788_01,True,G/449/P,PSO J318.5-22,0.34177215189873417,False,0.0,0.0,0.0,Harlos Ramoran,False,False
2789_01,True,G/450/P,TRAPPIST-1e,0.3924050632911392,False,0.0,0.0,0.0,Idave Carverson,False,False
2790_01,True,B/86/P,55 Cancri e,0.2911392405063291,False,0.0,0.0,0.0,Asch Simous,True,False
2790_02,False,B/86/P,55 Cancri e,0.5189873417721519,False,0.0,0.058595144591217424,0.0021132888575809057,Cheliak Simous,True,False
2790_03,False,B/86/P,TRAPPIST-1e,0.3670886075949367,False,0.00020939484888671738,0.03007854337736523,0.030290473625326317,Izarino Simous,True,False
2790_04,False,B/86/P,55 Cancri e,0.6835443037974683,False,0.0,0.20925562299178865,0.0,Tarrak Simous,True,False
2790_05,False,B/86/P,55 Cancri e,0.5443037974683544,False,0.0,0.00044626918957515175,0.011022251688559234,Zaninon Simous,True,False
2792_01,True,G/446/S,PSO J318.5-22,0.45569620253164556,False,0.0,0.0,0.0,Duana Figuez,False,False
2793_01,False,E/169/P,TRAPPIST-1e,0.6075949367088608,False,0.054721853842395474,0.0,4.1437036423155016e-05,Darrie Mcinton,False,False
2795_01,False,C/103/S,TRAPPIST-1e,0.43037974683544306,False,0.0006979828296223913,0.00013388075687254553,0.0,Genons Brantcable,True,False
2795_02,False,C/103/S,TRAPPIST-1e,0.5316455696202531,False,0.0,0.1170117815066048,0.027804251439937016,Bottom Brantcable,True,False
2796_01,False,F/536/S,55 Cancri e,0.21518987341772153,False,0.0,0.038513031060335594,0.0,Alraium Disivering,False,False
2797_01,False,F/580/P,TRAPPIST-1e,0.27848101265822783,False,0.0,0.0,0.055732813989143495,Violan Burchanez,False,False
2798_01,False,A/23/P,TRAPPIST-1e,0.46835443037974683,False,0.00041878969777343477,0.0024098536237058196,0.12555422036215969,Furudra Timleplet,True,False
2798_02,True,A/23/P,55 Cancri e,0.4810126582278481,False,0.0,0.0,0.0,Menchah Timleplet,True,False
2799_01,False,G/447/S,TRAPPIST-1e,0.26582278481012656,False,0.00020939484888671738,0.03931631560157087,0.0,Idace Barrilloney,False,False
2799_02,True,G/447/S,PSO J318.5-22,0.2911392405063291,False,0.0,0.0,0.0,Sony Barrilloney,False,False
2801_01,False,B/87/P,TRAPPIST-1e,0.34177215189873417,False,6.979828296223913e-05,0.5847911460192788,0.1515352421994779,Taurius Frogauded,True,False
2802_01,False,F/581/P,TRAPPIST-1e,0.2911392405063291,False,0.0012563690933203044,0.0,0.005055318443624912,Evane Chavezalez,False,False
2805_01,False,F/582/P,TRAPPIST-1e,0.24050632911392406,False,0.0,0.011960014280614066,0.0,Allena Blacks,False,False
2806_01,False,D/95/S,TRAPPIST-1e,0.35443037974683544,False,0.0661687722482027,0.00758657622277758,0.0,Boon Gene,False,True
2807_01,False,E/171/P,TRAPPIST-1e,0.4177215189873418,False,0.0,0.0009817922170653338,0.033978369866987115,Rancy Vincenton,False,False
2807_02,True,G/452/P,PSO J318.5-22,0.3037974683544304,False,0.0,0.0,0.0,Craine Vincenton,False,False
2807_03,True,G/452/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,Wenten Monrad,False,False
2809_01,True,G/453/P,TRAPPIST-1e,0.5189873417721519,False,0.0,0.0,0.0,Dianie Ellahan,False,False
2810_01,True,G/454/P,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0,0.0,Oraine Jorden,False,False
2811_01,False,F/537/S,TRAPPIST-1e,0.5569620253164557,False,0.0,0.0,0.036091658724568015,Chery Charpelaney,False,False
